stno,yyyymmdd,TX01,PP01,GR01,wind,,
466920,19930401,-9999,-9999,3.1,-9999,,
466920,19930402,-9999,-9999,8.5,-9999,,
466920,19930403,-9999,-9999,7,-9999,,
466920,19930404,-9999,-9999,4,-9999,,
466920,19930405,-9999,-9999,2.8,-9999,,
466920,19930406,-9999,-9999,2,-9999,,
466920,19930407,-9999,-9999,1.7,-9999,,
466920,19930408,-9999,-9999,1.9,-9999,,
466920,19930409,-9999,-9999,3.9,-9999,,
466920,19930410,-9999,-9999,3.7,-9999,,
466920,19930411,-9999,-9999,3,-9999,,
466920,19930412,-9999,-9999,3.5,-9999,,
466920,19930413,-9999,-9999,16.8,-9999,,
466920,19930414,-9999,-9999,5.4,-9999,,
466920,19930415,-9999,-9999,14.8,-9999,,
466920,19930416,-9999,-9999,1.4,-9999,,
466920,19930417,-9999,-9999,7.5,-9999,,
466920,19930418,-9999,-9999,3.2,-9999,,
466920,19930419,-9999,-9999,5.7,-9999,,
466920,19930420,-9999,-9999,13.4,-9999,,
466920,19930421,-9999,-9999,8.8,-9999,,
466920,19930422,-9999,-9999,15.4,-9999,,
466920,19930423,-9999,-9999,6.7,-9999,,
466920,19930424,-9999,-9999,20.1,-9999,,
466920,19930425,-9999,-9999,12.5,-9999,,
466920,19930426,-9999,-9999,4.1,-9999,,
466920,19930427,-9999,-9999,13.4,-9999,,
466920,19930428,-9999,-9999,10.7,-9999,,
466920,19930429,-9999,-9999,11.4,-9999,,
466920,19930430,-9999,-9999,10.2,-9999,,
466920,19930501,-9999,-9999,16.6,-9999,,
466920,19930502,-9999,-9999,7.1,-9999,,
466920,19930503,-9999,-9999,1.4,-9999,,
466920,19930504,-9999,-9999,7,-9999,,
466920,19930505,-9999,-9999,6.5,-9999,,
466920,19930506,-9999,-9999,12.5,-9999,,
466920,19930507,-9999,-9999,15,-9999,,
466920,19930508,-9999,-9999,8.9,-9999,,
466920,19930509,-9999,-9999,7.3,-9999,,
466920,19930510,-9999,-9999,19.5,-9999,,
466920,19930511,-9999,-9999,18.8,-9999,,
466920,19930512,-9999,-9999,13.4,-9999,,
466920,19930513,-9999,-9999,14.1,-9999,,
466920,19930514,-9999,-9999,11.8,-9999,,
466920,19930515,-9999,-9999,7.8,-9999,,
466920,19930516,-9999,-9999,20.8,-9999,,
466920,19930517,-9999,-9999,17.1,-9999,,
466920,19930518,-9999,-9999,17.2,-9999,,
466920,19930519,-9999,-9999,15.9,-9999,,
466920,19930520,-9999,-9999,13.6,-9999,,
466920,19930521,-9999,-9999,13.1,-9999,,
466920,19930522,-9999,-9999,12.3,-9999,,
466920,19930523,-9999,-9999,16.6,-9999,,
466920,19930524,-9999,-9999,6.2,-9999,,
466920,19930525,-9999,-9999,5.2,-9999,,
466920,19930526,-9999,-9999,3.6,-9999,,
466920,19930527,-9999,-9999,3.8,-9999,,
466920,19930528,-9999,-9999,9.8,-9999,,
466920,19930529,-9999,-9999,2.8,-9999,,
466920,19930530,-9999,-9999,21.1,-9999,,
466920,19930531,-9999,-9999,2.9,-9999,,
466920,19930601,-9999,-9999,13.1,-9999,,
466920,19930602,-9999,-9999,5.3,-9999,,
466920,19930603,-9999,-9999,14,-9999,,
466920,19930604,-9999,-9999,9.2,-9999,,
466920,19930605,-9999,-9999,2.7,-9999,,
466920,19930606,-9999,-9999,5.4,-9999,,
466920,19930607,-9999,-9999,5.5,-9999,,
466920,19930608,-9999,-9999,10,-9999,,
466920,19930609,-9999,-9999,7.3,-9999,,
466920,19930610,-9999,-9999,4.4,-9999,,
466920,19930611,-9999,-9999,7.1,-9999,,
466920,19930612,-9999,-9999,12.9,-9999,,
466920,19930613,-9999,-9999,15.4,-9999,,
466920,19930614,-9999,-9999,13.7,-9999,,
466920,19930615,-9999,-9999,16.8,-9999,,
466920,19930616,-9999,-9999,12.2,-9999,,
466920,19930617,-9999,-9999,18.3,-9999,,
466920,19930618,-9999,-9999,13.6,-9999,,
466920,19930619,-9999,-9999,11.5,-9999,,
466920,19930620,-9999,-9999,11,-9999,,
466920,19930621,-9999,-9999,11,-9999,,
466920,19930622,-9999,-9999,15.4,-9999,,
466920,19930623,-9999,-9999,8.4,-9999,,
466920,19930624,-9999,-9999,11.9,-9999,,
466920,19930625,-9999,-9999,16.7,-9999,,
466920,19930626,-9999,-9999,24,-9999,,
466920,19930627,-9999,-9999,19.6,-9999,,
466920,19930628,-9999,-9999,11,-9999,,
466920,19930629,-9999,-9999,15.8,-9999,,
466920,19930630,-9999,-9999,18.7,-9999,,
466920,19930701,-9999,-9999,17.3,-9999,,
466920,19930702,-9999,-9999,7.7,-9999,,
466920,19930703,-9999,-9999,11.1,-9999,,
466920,19930704,-9999,-9999,16.5,-9999,,
466920,19930705,-9999,-9999,18.6,-9999,,
466920,19930706,-9999,-9999,18.7,-9999,,
466920,19930707,-9999,-9999,21.7,-9999,,
466920,19930708,-9999,-9999,12.2,-9999,,
466920,19930709,-9999,-9999,10.6,-9999,,
466920,19930710,-9999,-9999,13.2,-9999,,
466920,19930711,-9999,-9999,8.3,-9999,,
466920,19930712,-9999,-9999,12.1,-9999,,
466920,19930713,-9999,-9999,12.3,-9999,,
466920,19930714,-9999,-9999,11.5,-9999,,
466920,19930715,-9999,-9999,11.8,-9999,,
466920,19930716,-9999,-9999,17.3,-9999,,
466920,19930717,-9999,-9999,20.4,-9999,,
466920,19930718,-9999,-9999,19.7,-9999,,
466920,19930719,-9999,-9999,14.9,-9999,,
466920,19930720,-9999,-9999,18.7,-9999,,
466920,19930721,-9999,-9999,4,-9999,,
466920,19930722,-9999,-9999,12.2,-9999,,
466920,19930723,-9999,-9999,16.2,-9999,,
466920,19930724,-9999,-9999,16.2,-9999,,
466920,19930725,-9999,-9999,17.3,-9999,,
466920,19930726,-9999,-9999,12.8,-9999,,
466920,19930727,-9999,-9999,16.1,-9999,,
466920,19930728,-9999,-9999,13.3,-9999,,
466920,19930729,-9999,-9999,18.6,-9999,,
466920,19930730,-9999,-9999,17.3,-9999,,
466920,19930731,-9999,-9999,11.9,-9999,,
466920,19930801,-9999,-9999,13.8,-9999,,
466920,19930802,-9999,-9999,15.7,-9999,,
466920,19930803,-9999,-9999,15.2,-9999,,
466920,19930804,-9999,-9999,13.6,-9999,,
466920,19930805,-9999,-9999,16.7,-9999,,
466920,19930806,-9999,-9999,15.7,-9999,,
466920,19930807,-9999,-9999,16,-9999,,
466920,19930808,-9999,-9999,19.9,-9999,,
466920,19930809,-9999,-9999,12.2,-9999,,
466920,19930810,-9999,-9999,8,-9999,,
466920,19930811,-9999,-9999,12.4,-9999,,
466920,19930812,-9999,-9999,10.5,-9999,,
466920,19930813,-9999,-9999,13.6,-9999,,
466920,19930814,-9999,-9999,12.4,-9999,,
466920,19930815,-9999,-9999,9.2,-9999,,
466920,19930816,-9999,-9999,9,-9999,,
466920,19930817,-9999,-9999,10.8,-9999,,
466920,19930818,-9999,-9999,21.7,-9999,,
466920,19930819,-9999,-9999,14.6,-9999,,
466920,19930820,-9999,-9999,12.2,-9999,,
466920,19930821,-9999,-9999,14,-9999,,
466920,19930822,-9999,-9999,16.7,-9999,,
466920,19930823,-9999,-9999,14.5,-9999,,
466920,19930824,-9999,-9999,14.6,-9999,,
466920,19930825,-9999,-9999,16.4,-9999,,
466920,19930826,-9999,-9999,17.2,-9999,,
466920,19930827,-9999,-9999,11.3,-9999,,
466920,19930828,-9999,-9999,8,-9999,,
466920,19930829,-9999,-9999,10.3,-9999,,
466920,19930830,-9999,-9999,17.8,-9999,,
466920,19930831,-9999,-9999,18.2,-9999,,
466920,19930901,-9999,-9999,3.4,-9999,,
466920,19930902,-9999,-9999,2,-9999,,
466920,19930903,-9999,-9999,20.6,-9999,,
466920,19930904,-9999,-9999,18.2,-9999,,
466920,19930905,-9999,-9999,19.7,-9999,,
466920,19930906,-9999,-9999,18.9,-9999,,
466920,19930907,-9999,-9999,19,-9999,,
466920,19930908,-9999,-9999,15.2,-9999,,
466920,19930909,-9999,-9999,19.2,-9999,,
466920,19930910,-9999,-9999,19.2,-9999,,
466920,19930911,-9999,-9999,16.7,-9999,,
466920,19930912,-9999,-9999,11.5,-9999,,
466920,19930913,-9999,-9999,6.3,-9999,,
466920,19930914,-9999,-9999,13.1,-9999,,
466920,19930915,-9999,-9999,18.9,-9999,,
466920,19930916,-9999,-9999,14.2,-9999,,
466920,19930917,-9999,-9999,15.8,-9999,,
466920,19930918,-9999,-9999,14.7,-9999,,
466920,19930919,-9999,-9999,18.3,-9999,,
466920,19930920,-9999,-9999,18.3,-9999,,
466920,19930921,-9999,-9999,11.2,-9999,,
466920,19930922,-9999,-9999,12,-9999,,
466920,19930923,-9999,-9999,10.8,-9999,,
466920,19930924,-9999,-9999,6.4,-9999,,
466920,19930925,-9999,-9999,4,-9999,,
466920,19930926,-9999,-9999,14.3,-9999,,
466920,19930927,-9999,-9999,16.6,-9999,,
466920,19930928,-9999,-9999,13.5,-9999,,
466920,19930929,-9999,-9999,11.3,-9999,,
466920,19930930,-9999,-9999,1.8,-9999,,
466920,19931001,-9999,-9999,-9999,-9999,,
466920,19931002,-9999,-9999,-9999,-9999,,
466920,19931003,-9999,-9999,-9999,-9999,,
466920,19931004,-9999,-9999,-9999,-9999,,
466920,19931005,-9999,-9999,-9999,-9999,,
466920,19931006,-9999,-9999,-9999,-9999,,
466920,19931007,-9999,-9999,-9999,-9999,,
466920,19931008,-9999,-9999,-9999,-9999,,
466920,19931009,-9999,-9999,-9999,-9999,,
466920,19931010,-9999,-9999,-9999,-9999,,
466920,19931011,-9999,-9999,-9999,-9999,,
466920,19931012,-9999,-9999,-9999,-9999,,
466920,19931013,-9999,-9999,-9999,-9999,,
466920,19931014,-9999,-9999,-9999,-9999,,
466920,19931015,-9999,-9999,-9999,-9999,,
466920,19931016,-9999,-9999,-9999,-9999,,
466920,19931017,-9999,-9999,-9999,-9999,,
466920,19931018,-9999,-9999,-9999,-9999,,
466920,19931019,-9999,-9999,-9999,-9999,,
466920,19931020,-9999,-9999,-9999,-9999,,
466920,19931021,-9999,-9999,-9999,-9999,,
466920,19931022,-9999,-9999,-9999,-9999,,
466920,19931023,-9999,-9999,-9999,-9999,,
466920,19931024,-9999,-9999,-9999,-9999,,
466920,19931025,-9999,-9999,-9999,-9999,,
466920,19931026,-9999,-9999,-9999,-9999,,
466920,19931027,-9999,-9999,-9999,-9999,,
466920,19931028,-9999,-9999,-9999,-9999,,
466920,19931029,-9999,-9999,-9999,-9999,,
